ANO_EXERCICIO;COD_REFERENCIA;COD_ORUN_O;COD_ORUN_U;COD_ESFE;COD_FUNC;COD_SBFU;COD_PROG;COD_ACAO;COD_LOCG;COD_MOMENTO
2008;891425;26000O;26210U;10;12;363;1062;1H100000;1H100341;1
2008;891426;26000O;26210U;10;12;363;1062;1H100000;1H100507;1
2008;891427;26000O;26210U;10;12;363;1062;1H100000;1H100525;1
2008;891166;26000O;26210U;10;12;363;1062;1H100000;;1
2008;830943;26000O;26210U;10;12;363;1062;29920000;29920051;1
2008;830943;26000O;26210U;10;12;363;1062;29920000;29920051;5
2008;828255;26000O;26210U;10;12;363;1062;29920000;;1
2008;828255;26000O;26210U;10;12;363;1062;29920000;;5
2008;832183;26000O;26210U;10;12;365;0750;20100000;20100051;4
2008;829523;26000O;26210U;10;12;365;0750;20100000;;4
2008;830393;26000O;26210U;10;28;846;0901;00050000;00050051;8
2008;787325;26000O;26210U;10;28;846;0901;00050000;;8
2008;205479;26000O;26210U;20;09;272;0089;01810000;01810051;5
2008;130394;26000O;26210U;20;09;272;0089;01810000;;5
2008;894774;26000O;26210U;20;12;301;0750;20040000;20040051;4
2008;894659;26000O;26210U;20;12;301;0750;20040000;;4
2008;848494;26000O;26211U;10;12;122;1062;09HB0000;09HB0001;5
2008;846054;26000O;26211U;10;12;122;1062;09HB0000;;5
2008;831992;26000O;26211U;10;12;128;1067;45720000;45720031;1
2008;829315;26000O;26211U;10;12;128;1067;45720000;;1
2008;832432;26000O;26211U;10;12;306;0750;20120000;20120031;4
2008;829789;26000O;26211U;10;12;306;0750;20120000;;4
2008;832308;26000O;26211U;10;12;331;0750;20110000;20110031;4
2008;829665;26000O;26211U;10;12;331;0750;20110000;;4
2008;830944;26000O;26211U;10;12;363;1062;29920000;29920031;1
2008;830944;26000O;26211U;10;12;363;1062;29920000;29920031;5
2008;828256;26000O;26211U;10;12;363;1062;29920000;;1
2008;828256;26000O;26211U;10;12;363;1062;29920000;;5
2008;830828;26000O;26211U;10;12;363;1062;29940000;29940031;1
2008;828028;26000O;26211U;10;12;363;1062;29940000;;1
2008;832184;26000O;26211U;10;12;365;0750;20100000;20100031;4
2008;829524;26000O;26211U;10;12;365;0750;20100000;;4
2008;881754;26000O;26211U;10;28;846;0901;00050000;00050031;8
2008;881745;26000O;26211U;10;28;846;0901;00050000;;8
2008;203055;26000O;26211U;20;09;272;0089;01810000;01810031;5
2008;130426;26000O;26211U;20;09;272;0089;01810000;;5
2008;832060;26000O;26211U;20;12;301;0750;20040000;20040031;4
2008;829400;26000O;26211U;20;12;301;0750;20040000;;4
2008;848495;26000O;26212U;10;12;122;1062;09HB0000;09HB0001;5
2008;846055;26000O;26212U;10;12;122;1062;09HB0000;;5
2008;832433;26000O;26212U;10;12;306;0750;20120000;20120015;4
2008;829790;26000O;26212U;10;12;306;0750;20120000;;4
2008;832309;26000O;26212U;10;12;331;0750;20110000;20110015;4
2008;829666;26000O;26212U;10;12;331;0750;20110000;;4
2008;891502;26000O;26212U;10;12;363;1062;1H100000;1H100301;1
2008;891503;26000O;26212U;10;12;363;1062;1H100000;1H100351;1
2008;891504;26000O;26212U;10;12;363;1062;1H100000;1H100377;1
2008;891505;26000O;26212U;10;12;363;1062;1H100000;1H100425;1
2008;891506;26000O;26212U;10;12;363;1062;1H100000;1H100533;1
2008;891181;26000O;26212U;10;12;363;1062;1H100000;;1
2008;830945;26000O;26212U;10;12;363;1062;29920000;29920015;1
2008;830945;26000O;26212U;10;12;363;1062;29920000;29920015;5
2008;828257;26000O;26212U;10;12;363;1062;29920000;;1
2008;828257;26000O;26212U;10;12;363;1062;29920000;;5
2008;848334;26000O;26212U;10;12;363;1062;63010000;63010015;1
2008;845895;26000O;26212U;10;12;363;1062;63010000;;1
2008;832185;26000O;26212U;10;12;365;0750;20100000;20100015;4
2008;829525;26000O;26212U;10;12;365;0750;20100000;;4
2008;850130;26000O;26212U;10;28;846;0901;00050000;00050015;8
2008;837005;26000O;26212U;10;28;846;0901;00050000;;8
2008;205939;26000O;26212U;20;09;272;0089;01810000;01810015;5
2008;130458;26000O;26212U;20;09;272;0089;01810000;;5
2008;894775;26000O;26212U;20;12;301;0750;20040000;20040015;4
2008;894660;26000O;26212U;20;12;301;0750;20040000;;4
2008;848496;26000O;26213U;10;12;122;1062;09HB0000;09HB0001;5
2008;846056;26000O;26213U;10;12;122;1062;09HB0000;;5
2008;831994;26000O;26213U;10;12;128;1067;45720000;45720025;1
2008;829317;26000O;26213U;10;12;128;1067;45720000;;1
2008;832434;26000O;26213U;10;12;306;0750;20120000;20120025;4
2008;829791;26000O;26213U;10;12;306;0750;20120000;;4
2008;832310;26000O;26213U;10;12;331;0750;20110000;20110025;4
2008;829667;26000O;26213U;10;12;331;0750;20110000;;4
2008;891400;26000O;26213U;10;12;363;1062;1H100000;1H100353;1
2008;891401;26000O;26213U;10;12;363;1062;1H100000;1H100461;1
2008;891402;26000O;26213U;10;12;363;1062;1H100000;1H100487;1
2008;891403;26000O;26213U;10;12;363;1062;1H100000;1H100499;1
2008;891404;26000O;26213U;10;12;363;1062;1H100000;1H100517;1
2008;891158;26000O;26213U;10;12;363;1062;1H100000;;1
2008;831055;26000O;26213U;10;12;363;1062;23190000;23190025;1
2008;828376;26000O;26213U;10;12;363;1062;23190000;;1
2008;830946;26000O;26213U;10;12;363;1062;29920000;29920025;1
2008;830946;26000O;26213U;10;12;363;1062;29920000;29920025;5
2008;828258;26000O;26213U;10;12;363;1062;29920000;;1
2008;828258;26000O;26213U;10;12;363;1062;29920000;;5
2008;830830;26000O;26213U;10;12;363;1062;29940000;29940025;1
2008;828030;26000O;26213U;10;12;363;1062;29940000;;1
2008;848281;26000O;26213U;10;12;363;1062;63010000;63010025;1
2008;845842;26000O;26213U;10;12;363;1062;63010000;;1
2008;832186;26000O;26213U;10;12;365;0750;20100000;20100025;4
2008;829526;26000O;26213U;10;12;365;0750;20100000;;4
2008;830395;26000O;26213U;10;28;846;0901;00050000;00050025;8
2008;236628;26000O;26213U;10;28;846;0901;00050000;;8
2008;203075;26000O;26213U;20;09;272;0089;01810000;01810025;5
2008;130488;26000O;26213U;20;09;272;0089;01810000;;5
2008;832062;26000O;26213U;20;12;301;0750;20040000;20040025;4
2008;829402;26000O;26213U;20;12;301;0750;20040000;;4
2008;848497;26000O;26214U;10;12;122;1062;09HB0000;09HB0001;5
2008;846057;26000O;26214U;10;12;122;1062;09HB0000;;5
2008;832435;26000O;26214U;10;12;306;0750;20120000;20120043;4
2008;829792;26000O;26214U;10;12;306;0750;20120000;;4
2008;832311;26000O;26214U;10;12;331;0750;20110000;20110043;4
2008;829668;26000O;26214U;10;12;331;0750;20110000;;4
2008;891432;26000O;26214U;10;12;363;1062;1H100000;1H100337;1
2008;891433;26000O;26214U;10;12;363;1062;1H100000;1H100359;1
2008;891435;26000O;26214U;10;12;363;1062;1H100000;1H100509;1
2008;891434;26000O;26214U;10;12;363;1062;1H100000;1H100557;1
2008;891168;26000O;26214U;10;12;363;1062;1H100000;;1
2008;830947;26000O;26214U;10;12;363;1062;29920000;29920043;1
2008;830947;26000O;26214U;10;12;363;1062;29920000;29920043;5
2008;828259;26000O;26214U;10;12;363;1062;29920000;;1
2008;828259;26000O;26214U;10;12;363;1062;29920000;;5
2008;832187;26000O;26214U;10;12;365;0750;20100000;20100043;4
2008;829527;26000O;26214U;10;12;365;0750;20100000;;4
2008;830396;26000O;26214U;10;28;846;0901;00050000;00050043;8
2008;236644;26000O;26214U;10;28;846;0901;00050000;;8
2008;202859;26000O;26214U;20;09;272;0089;01810000;01810043;5
2008;130520;26000O;26214U;20;09;272;0089;01810000;;5
2008;832063;26000O;26214U;20;12;301;0750;20040000;20040043;4
2008;829403;26000O;26214U;20;12;301;0750;20040000;;4
2008;896796;26000O;26215U;10;03;128;1067;45720000;45720026;1
2008;896795;26000O;26215U;10;03;128;1067;45720000;;1
2008;848498;26000O;26215U;10;12;122;1062;09HB0000;09HB0001;5
2008;846058;26000O;26215U;10;12;122;1062;09HB0000;;5
2008;832436;26000O;26215U;10;12;306;0750;20120000;20120026;4
2008;829793;26000O;26215U;10;12;306;0750;20120000;;4
2008;832312;26000O;26215U;10;12;331;0750;20110000;20110026;4
2008;829669;26000O;26215U;10;12;331;0750;20110000;;4
2008;891436;26000O;26215U;10;12;363;1062;1H100000;1H100369;1
2008;891437;26000O;26215U;10;12;363;1062;1H100000;1H100405;1
2008;891169;26000O;26215U;10;12;363;1062;1H100000;;1
2008;830948;26000O;26215U;10;12;363;1062;29920000;29920026;1
2008;830948;26000O;26215U;10;12;363;1062;29920000;29920026;5
2008;828260;26000O;26215U;10;12;363;1062;29920000;;1
2008;828260;26000O;26215U;10;12;363;1062;29920000;;5
2008;848347;26000O;26215U;10;12;363;1062;63580000;63580026;1
2008;845908;26000O;26215U;10;12;363;1062;63580000;;1
2008;832188;26000O;26215U;10;12;365;0750;20100000;20100026;4
2008;829528;26000O;26215U;10;12;365;0750;20100000;;4
2008;851887;26000O;26215U;10;28;846;0901;00050000;00050026;8
2008;851886;26000O;26215U;10;28;846;0901;00050000;;8
2008;206209;26000O;26215U;20;09;272;0089;01810000;01810026;5
2008;130552;26000O;26215U;20;09;272;0089;01810000;;5
2008;894776;26000O;26215U;20;12;301;0750;20040000;20040026;4
2008;894661;26000O;26215U;20;12;301;0750;20040000;;4
2008;848499;26000O;26216U;10;12;122;1062;09HB0000;09HB0001;5
2008;846059;26000O;26216U;10;12;122;1062;09HB0000;;5
2008;831997;26000O;26216U;10;12;128;1067;45720000;45720022;1
2008;829320;26000O;26216U;10;12;128;1067;45720000;;1
2008;832437;26000O;26216U;10;12;306;0750;20120000;20120022;4
2008;829794;26000O;26216U;10;12;306;0750;20120000;;4
2008;832313;26000O;26216U;10;12;331;0750;20110000;20110022;4
2008;829670;26000O;26216U;10;12;331;0750;20110000;;4
2008;891525;26000O;26216U;10;12;363;1062;1H100000;1H100315;1
2008;891526;26000O;26216U;10;12;363;1062;1H100000;1H100383;1
2008;891527;26000O;26216U;10;12;363;1062;1H100000;1H100491;1
2008;891528;26000O;26216U;10;12;363;1062;1H100000;1H100505;1
2008;891529;26000O;26216U;10;12;363;1062;1H100000;1H100541;1
2008;891530;26000O;26216U;10;12;363;1062;1H100000;1H100555;1
2008;891188;26000O;26216U;10;12;363;1062;1H100000;;1
2008;830949;26000O;26216U;10;12;363;1062;29920000;29920022;1
2008;830949;26000O;26216U;10;12;363;1062;29920000;29920022;5
2008;828261;26000O;26216U;10;12;363;1062;29920000;;1
2008;828261;26000O;26216U;10;12;363;1062;29920000;;5
2008;830833;26000O;26216U;10;12;363;1062;29940000;29940022;1
2008;827985;26000O;26216U;10;12;363;1062;29940000;;1
2008;848269;26000O;26216U;10;12;363;1062;63010000;63010022;1
2008;845830;26000O;26216U;10;12;363;1062;63010000;;1
2008;832189;26000O;26216U;10;12;365;0750;20100000;20100022;4
2008;829529;26000O;26216U;10;12;365;0750;20100000;;4
2008;881755;26000O;26216U;10;28;846;0901;00050000;00050022;8
2008;881746;26000O;26216U;10;28;846;0901;00050000;;8
2008;205431;26000O;26216U;20;09;272;0089;01810000;01810022;5
2008;130584;26000O;26216U;20;09;272;0089;01810000;;5
2008;832065;26000O;26216U;20;12;301;0750;20040000;20040022;4
2008;829405;26000O;26216U;20;12;301;0750;20040000;;4
2008;848500;26000O;26217U;10;12;122;1062;09HB0000;09HB0001;5
2008;846060;26000O;26217U;10;12;122;1062;09HB0000;;5
2008;831998;26000O;26217U;10;12;128;1067;45720000;45720033;1
2008;829321;26000O;26217U;10;12;128;1067;45720000;;1
2008;832438;26000O;26217U;10;12;306;0750;20120000;20120033;4
2008;829795;26000O;26217U;10;12;306;0750;20120000;;4
2008;832314;26000O;26217U;10;12;331;0750;20110000;20110033;4
2008;829671;26000O;26217U;10;12;331;0750;20110000;;4
2008;831358;26000O;26217U;10;12;362;1061;29910000;29910033;1
2008;831358;26000O;26217U;10;12;362;1061;29910000;29910033;5
2008;828707;26000O;26217U;10;12;362;1061;29910000;;1
2008;828707;26000O;26217U;10;12;362;1061;29910000;;5
2008;891441;26000O;26217U;10;12;363;1062;1H100000;1H100391;1
2008;891442;26000O;26217U;10;12;363;1062;1H100000;1H100563;1
2008;891171;26000O;26217U;10;12;363;1062;1H100000;;1
2008;830950;26000O;26217U;10;12;363;1062;29920000;29920033;1
2008;830950;26000O;26217U;10;12;363;1062;29920000;29920033;5
2008;828262;26000O;26217U;10;12;363;1062;29920000;;1
2008;828262;26000O;26217U;10;12;363;1062;29920000;;5
2008;830834;26000O;26217U;10;12;363;1062;29940000;29940033;1
2008;827986;26000O;26217U;10;12;363;1062;29940000;;1
2008;894950;26000O;26217U;10;12;364;1073;40090000;40090033;1
2008;894950;26000O;26217U;10;12;364;1073;40090000;40090033;5
2008;894949;26000O;26217U;10;12;364;1073;40090000;;1
2008;894949;26000O;26217U;10;12;364;1073;40090000;;5
2008;894948;26000O;26217U;10;12;364;1375;40060000;40060033;1
2008;894948;26000O;26217U;10;12;364;1375;40060000;40060033;5
2008;894947;26000O;26217U;10;12;364;1375;40060000;;1
2008;894947;26000O;26217U;10;12;364;1375;40060000;;5
2008;832190;26000O;26217U;10;12;365;0750;20100000;20100033;4
2008;829530;26000O;26217U;10;12;365;0750;20100000;;4
2008;896966;26000O;26217U;10;28;846;0901;00050000;00050033;8
2008;896965;26000O;26217U;10;28;846;0901;00050000;;8
2008;152505;26000O;26217U;20;09;272;0089;01810000;01810033;5
2008;130618;26000O;26217U;20;09;272;0089;01810000;;5
2008;832066;26000O;26217U;20;12;301;0750;20040000;20040033;4
2008;829406;26000O;26217U;20;12;301;0750;20040000;;4
2008;896800;26000O;26218U;10;03;128;1067;45720000;45720024;1
2008;896799;26000O;26218U;10;03;128;1067;45720000;;1
2008;848501;26000O;26218U;10;12;122;1062;09HB0000;09HB0001;5
2008;846061;26000O;26218U;10;12;122;1062;09HB0000;;5
2008;832439;26000O;26218U;10;12;306;0750;20120000;20120024;4
2008;829796;26000O;26218U;10;12;306;0750;20120000;;4
2008;832315;26000O;26218U;10;12;331;0750;20110000;20110024;4
2008;829672;26000O;26218U;10;12;331;0750;20110000;;4
2008;891507;26000O;26218U;10;12;363;1062;1H100000;1H100319;1
2008;891510;26000O;26218U;10;12;363;1062;1H100000;1H100357;1
2008;891508;26000O;26218U;10;12;363;1062;1H100000;1H100441;1
2008;891511;26000O;26218U;10;12;363;1062;1H100000;1H100455;1
2008;891509;26000O;26218U;10;12;363;1062;1H100000;1H100489;1
2008;891512;26000O;26218U;10;12;363;1062;1H100000;1H100529;1
2008;891182;26000O;26218U;10;12;363;1062;1H100000;;1
2008;830951;26000O;26218U;10;12;363;1062;29920000;29920024;1
2008;830951;26000O;26218U;10;12;363;1062;29920000;29920024;5
2008;828263;26000O;26218U;10;12;363;1062;29920000;;1
2008;828263;26000O;26218U;10;12;363;1062;29920000;;5
2008;830835;26000O;26218U;10;12;363;1062;29940000;29940024;1
2008;827987;26000O;26218U;10;12;363;1062;29940000;;1
2008;848295;26000O;26218U;10;12;363;1062;63010000;63010024;1
2008;845856;26000O;26218U;10;12;363;1062;63010000;;1
2008;896803;26000O;26218U;10;12;363;1062;63580000;63580024;1
2008;896801;26000O;26218U;10;12;363;1062;63580000;;1
2008;832191;26000O;26218U;10;12;365;0750;20100000;20100024;4
2008;829531;26000O;26218U;10;12;365;0750;20100000;;4
2008;830399;26000O;26218U;10;28;846;0901;00050000;00050024;8
2008;236646;26000O;26218U;10;28;846;0901;00050000;;8
2008;205867;26000O;26218U;20;09;272;0089;01810000;01810024;5
2008;130648;26000O;26218U;20;09;272;0089;01810000;;5
2008;894777;26000O;26218U;20;12;301;0750;20040000;20040024;4
2008;894662;26000O;26218U;20;12;301;0750;20040000;;4
2008;848502;26000O;26219U;10;12;122;1062;09HB0000;09HB0001;5
2008;846062;26000O;26219U;10;12;122;1062;09HB0000;;5
2008;832000;26000O;26219U;10;12;128;1067;45720000;45720042;1
2008;829323;26000O;26219U;10;12;128;1067;45720000;;1
2008;832440;26000O;26219U;10;12;306;0750;20120000;20120042;4
2008;829797;26000O;26219U;10;12;306;0750;20120000;;4
2008;832316;26000O;26219U;10;12;331;0750;20110000;20110042;4
2008;829673;26000O;26219U;10;12;331;0750;20110000;;4
2008;891449;26000O;26219U;10;12;363;1062;1H100000;1H100367;1
2008;891450;26000O;26219U;10;12;363;1062;1H100000;1H100387;1
2008;891451;26000O;26219U;10;12;363;1062;1H100000;1H100407;1
2008;891452;26000O;26219U;10;12;363;1062;1H100000;1H100427;1
2008;891453;26000O;26219U;10;12;363;1062;1H100000;1H100447;1
2008;891454;26000O;26219U;10;12;363;1062;1H100000;1H100539;1
2008;880423;26000O;26219U;10;12;363;1062;1H100000;;1
2008;830952;26000O;26219U;10;12;363;1062;29920000;29920042;1
2008;830952;26000O;26219U;10;12;363;1062;29920000;29920042;5
2008;828264;26000O;26219U;10;12;363;1062;29920000;;1
2008;828264;26000O;26219U;10;12;363;1062;29920000;;5
2008;830836;26000O;26219U;10;12;363;1062;29940000;29940042;1
2008;827988;26000O;26219U;10;12;363;1062;29940000;;1
2008;848265;26000O;26219U;10;12;363;1062;63010000;63010042;1
2008;845826;26000O;26219U;10;12;363;1062;63010000;;1
2008;848351;26000O;26219U;10;12;363;1062;63580000;63580042;1
2008;845912;26000O;26219U;10;12;363;1062;63580000;;1
2008;831196;26000O;26219U;10;12;363;1062;63640000;63640042;1
2008;828526;26000O;26219U;10;12;363;1062;63640000;;1
2008;832192;26000O;26219U;10;12;365;0750;20100000;20100042;4
2008;829532;26000O;26219U;10;12;365;0750;20100000;;4
2008;830400;26000O;26219U;10;28;846;0901;00050000;00050042;8
2008;236648;26000O;26219U;10;28;846;0901;00050000;;8
2008;206033;26000O;26219U;20;09;272;0089;01810000;01810042;5
2008;130680;26000O;26219U;20;09;272;0089;01810000;;5
2008;894778;26000O;26219U;20;12;301;0750;20040000;20040042;4
2008;894663;26000O;26219U;20;12;301;0750;20040000;;4
2008;848503;26000O;26220U;10;12;122;1062;09HB0000;09HB0001;5
2008;846063;26000O;26220U;10;12;122;1062;09HB0000;;5
2008;832001;26000O;26220U;10;12;128;1067;45720000;45720035;1
2008;829324;26000O;26220U;10;12;128;1067;45720000;;1
2008;832441;26000O;26220U;10;12;306;0750;20120000;20120035;4
2008;829798;26000O;26220U;10;12;306;0750;20120000;;4
2008;832317;26000O;26220U;10;12;331;0750;20110000;20110035;4
2008;829674;26000O;26220U;10;12;331;0750;20110000;;4
2008;891455;26000O;26220U;10;12;363;1062;1H100000;1H100329;1
2008;891456;26000O;26220U;10;12;363;1062;1H100000;1H100333;1
2008;891457;26000O;26220U;10;12;363;1062;1H100000;1H100345;1
2008;891458;26000O;26220U;10;12;363;1062;1H100000;1H100347;1
2008;891459;26000O;26220U;10;12;363;1062;1H100000;1H100361;1
2008;891460;26000O;26220U;10;12;363;1062;1H100000;1H100371;1
2008;891461;26000O;26220U;10;12;363;1062;1H100000;1H100431;1
2008;891462;26000O;26220U;10;12;363;1062;1H100000;1H100513;1
2008;891463;26000O;26220U;10;12;363;1062;1H100000;1H100521;1
2008;891464;26000O;26220U;10;12;363;1062;1H100000;1H100545;1
2008;891465;26000O;26220U;10;12;363;1062;1H100000;1H100565;1
2008;892833;26000O;26220U;10;12;363;1062;1H100000;1H100567;1
2008;891175;26000O;26220U;10;12;363;1062;1H100000;;1
2008;830953;26000O;26220U;10;12;363;1062;29920000;29920035;1
2008;830953;26000O;26220U;10;12;363;1062;29920000;29920035;5
2008;828265;26000O;26220U;10;12;363;1062;29920000;;1
2008;828265;26000O;26220U;10;12;363;1062;29920000;;5
2008;830837;26000O;26220U;10;12;363;1062;29940000;29940035;1
2008;827989;26000O;26220U;10;12;363;1062;29940000;;1
2008;848352;26000O;26220U;10;12;363;1062;63580000;63580035;1
2008;845913;26000O;26220U;10;12;363;1062;63580000;;1
2008;832193;26000O;26220U;10;12;365;0750;20100000;20100035;4
2008;829533;26000O;26220U;10;12;365;0750;20100000;;4
2008;896968;26000O;26220U;10;28;846;0901;00050000;00050033;8
2008;896967;26000O;26220U;10;28;846;0901;00050000;;8
2008;205501;26000O;26220U;20;09;272;0089;01810000;01810035;5
2008;130710;26000O;26220U;20;09;272;0089;01810000;;5
2008;832069;26000O;26220U;20;12;301;0750;20040000;20040035;4
2008;829409;26000O;26220U;20;12;301;0750;20040000;;4
2008;848504;26000O;26221U;10;12;122;1062;09HB0000;09HB0001;5
2008;846064;26000O;26221U;10;12;122;1062;09HB0000;;5
2008;830720;26000O;26221U;10;12;128;1067;45720000;45720028;1
2008;828037;26000O;26221U;10;12;128;1067;45720000;;1
2008;832442;26000O;26221U;10;12;306;0750;20120000;20120028;4
2008;829799;26000O;26221U;10;12;306;0750;20120000;;4
2008;832318;26000O;26221U;10;12;331;0750;20110000;20110028;4
2008;829675;26000O;26221U;10;12;331;0750;20110000;;4
2008;831362;26000O;26221U;10;12;362;1061;29910000;29910028;1
2008;831362;26000O;26221U;10;12;362;1061;29910000;29910028;5
2008;828711;26000O;26221U;10;12;362;1061;29910000;;1
2008;828711;26000O;26221U;10;12;362;1061;29910000;;5
2008;891468;26000O;26221U;10;12;363;1062;1H100000;1H100395;1
2008;891469;26000O;26221U;10;12;363;1062;1H100000;1H100423;1
2008;891470;26000O;26221U;10;12;363;1062;1H100000;1H100467;1
2008;891176;26000O;26221U;10;12;363;1062;1H100000;;1
2008;831063;26000O;26221U;10;12;363;1062;23190000;23190028;1
2008;828384;26000O;26221U;10;12;363;1062;23190000;;1
2008;830954;26000O;26221U;10;12;363;1062;29920000;29920028;1
2008;830954;26000O;26221U;10;12;363;1062;29920000;29920028;5
2008;828266;26000O;26221U;10;12;363;1062;29920000;;1
2008;828266;26000O;26221U;10;12;363;1062;29920000;;5
2008;830838;26000O;26221U;10;12;363;1062;29940000;29940028;1
2008;827990;26000O;26221U;10;12;363;1062;29940000;;1
2008;848288;26000O;26221U;10;12;363;1062;63010000;63010028;1
2008;845849;26000O;26221U;10;12;363;1062;63010000;;1
2008;848353;26000O;26221U;10;12;363;1062;63580000;63580028;1
2008;845914;26000O;26221U;10;12;363;1062;63580000;;1
2008;832194;26000O;26221U;10;12;365;0750;20100000;20100028;4
2008;829534;26000O;26221U;10;12;365;0750;20100000;;4
2008;851891;26000O;26221U;10;28;846;0901;00050000;00050028;8
2008;851890;26000O;26221U;10;28;846;0901;00050000;;8
2008;206771;26000O;26221U;20;09;272;0089;01810000;01810028;5
